venta_id,producto_id,cantidad,precio_unitario,descuento_porcentaje,subtotal
22658,38,2,600,0,1200.0
22658,17,3,280,0,840.0
22659,38,1,600,0,600.0
22660,9,4,1150,0,4600.0
22661,34,2,9500,10,17100.0
22662,33,2,10000,5,19000.0
22662,16,1,350,10,315.0
22663,32,2,7500,0,15000.0
22664,2,2,950,0,1900.0
22665,9,2,1150,0,2300.0
22665,14,1,450,5,427.5
22665,33,1,10000,0,10000.0
22665,35,3,11000,0,33000.0
22666,22,1,250,0,250.0
22666,36,3,800,0,2400.0
22666,8,1,1050,0,1050.0
22667,25,1,330,0,330.0
22668,44,3,650,0,1950.0
22669,33,3,10000,0,30000.0
22669,7,1,900,0,900.0
22669,45,1,900,0,900.0
22670,19,3,350,5,997.5
22671,21,1,380,0,380.0
22672,14,1,450,0,450.0
22672,2,2,950,0,1900.0
22672,22,4,250,10,900.0
22672,12,1,600,0,600.0
22673,1,2,800,0,1600.0
22673,9,2,1150,0,2300.0
22673,19,3,350,0,1050.0
22673,27,1,3500,0,3500.0
22674,41,2,2500,0,5000.0
22675,34,1,9500,10,8550.0
22676,32,1,7500,0,7500.0
22676,39,2,1200,10,2160.0
22677,24,1,400,0,400.0
22677,18,1,400,0,400.0
22677,41,2,2500,0,5000.0
22677,19,2,350,0,700.0
22678,27,3,3500,0,10500.0
22678,7,1,900,0,900.0
22678,12,1,600,0,600.0
22679,8,1,1050,10,945.0
22679,26,1,280,0,280.0
22679,12,4,600,0,2400.0
22680,2,4,950,0,3800.0
22681,2,2,950,0,1900.0
22681,19,1,350,0,350.0
22682,35,2,11000,0,22000.0
22683,45,2,900,10,1620.0
22683,13,2,500,10,900.0
22684,16,1,350,0,350.0
22685,2,1,950,0,950.0
22685,42,1,800,15,680.0
22686,22,1,250,0,250.0
22686,40,1,500,5,475.0
22686,10,1,950,10,855.0
22687,44,1,650,10,585.0
22687,2,4,950,0,3800.0
22687,5,3,850,0,2550.0
22688,27,3,3500,0,10500.0
22688,43,1,1500,0,1500.0
22688,21,1,380,0,380.0
22688,2,1,950,10,855.0
22689,29,3,9000,0,27000.0
22690,2,1,950,15,807.5
22690,33,3,10000,0,30000.0
22690,19,1,350,0,350.0
22690,22,2,250,0,500.0
22691,28,1,8500,10,7650.0
22692,35,1,11000,10,9900.0
22693,33,1,10000,0,10000.0
22693,6,4,1100,0,4400.0
22693,37,1,950,0,950.0
22693,20,4,380,0,1520.0
22694,36,4,800,5,3040.0
22695,43,2,1500,0,3000.0
22695,9,3,1150,0,3450.0
22695,32,2,7500,15,12750.0
22696,24,2,400,0,800.0
22696,4,6,1000,0,6000.0
22696,28,4,8500,0,34000.0
22697,8,1,1050,0,1050.0
22697,33,3,10000,0,30000.0
22697,6,2,1100,10,1980.0
22698,2,1,950,0,950.0
22698,14,2,450,0,900.0
22699,9,1,1150,10,1035.0
22700,8,3,1050,5,2992.5
22700,5,2,850,0,1700.0
22701,28,2,8500,5,16150.0
22701,17,6,280,0,1680.0
22702,43,1,1500,0,1500.0
22702,34,1,9500,15,8075.0
22703,17,1,280,0,280.0
22704,15,1,800,0,800.0
22705,11,1,750,5,712.5
22705,25,1,330,0,330.0
22706,34,3,9500,0,28500.0
22707,38,1,600,0,600.0
22707,23,1,320,0,320.0
22708,37,1,950,0,950.0
22708,35,2,11000,0,22000.0
22709,40,1,500,0,500.0
22709,41,2,2500,0,5000.0
22709,3,1,1200,0,1200.0
22710,9,2,1150,0,2300.0
22710,4,1,1000,0,1000.0
22710,11,6,750,0,4500.0
22710,17,2,280,0,560.0
22710,15,1,800,15,680.0
22711,14,1,450,0,450.0
22711,17,3,280,0,840.0
22712,39,1,1200,0,1200.0
22713,38,3,600,0,1800.0
22714,36,2,800,0,1600.0
22715,19,2,350,0,700.0
22716,12,2,600,0,1200.0
22717,19,1,350,0,350.0
22718,40,3,500,0,1500.0
22718,23,1,320,0,320.0
22719,44,4,650,15,2210.0
22719,6,1,1100,0,1100.0
22720,35,1,11000,5,10450.0
22720,22,1,250,0,250.0
22720,10,2,950,0,1900.0
22721,7,1,900,10,810.0
22721,42,1,800,0,800.0
22722,18,1,400,0,400.0
22722,33,1,10000,0,10000.0
22723,11,3,750,0,2250.0
22724,22,2,250,0,500.0
22725,41,2,2500,0,5000.0
22725,31,1,8000,0,8000.0
22726,30,2,9500,0,19000.0
22726,31,2,8000,10,14400.0
22727,28,3,8500,15,21675.0
22728,3,1,1200,10,1080.0
22729,2,2,950,10,1710.0
22729,21,1,380,10,342.0
22730,2,1,950,0,950.0
22731,18,6,400,10,2160.0
22732,14,2,450,0,900.0
22733,20,3,380,0,1140.0
22733,16,2,350,15,595.0
22733,14,1,450,0,450.0
22733,1,2,800,10,1440.0
22734,40,1,500,0,500.0
22734,29,12,9000,0,108000.0
22735,5,1,850,0,850.0
22736,21,1,380,15,323.0
22737,43,1,1500,0,1500.0
22737,31,3,8000,0,24000.0
22737,5,2,850,0,1700.0
22738,14,1,450,0,450.0
22738,11,2,750,0,1500.0
22739,7,1,900,0,900.0
22739,36,12,800,15,8160.0
22740,26,1,280,0,280.0
22741,4,2,1000,0,2000.0
22742,4,1,1000,0,1000.0
22742,36,1,800,0,800.0
22743,22,1,250,0,250.0
22743,29,3,9000,0,27000.0
22744,27,12,3500,0,42000.0
22744,31,2,8000,0,16000.0
22744,17,2,280,5,532.0
22745,43,1,1500,0,1500.0
22745,34,1,9500,10,8550.0
22746,35,12,11000,0,132000.0
22746,32,2,7500,5,14250.0
22747,28,3,8500,0,25500.0
22747,44,1,650,0,650.0
22747,16,1,350,0,350.0
22748,37,2,950,0,1900.0
22748,18,1,400,0,400.0
22748,34,1,9500,0,9500.0
22749,39,1,1200,0,1200.0
22749,11,1,750,0,750.0
22750,44,1,650,0,650.0
22750,7,1,900,0,900.0
22750,2,1,950,15,807.5
22750,32,2,7500,0,15000.0
22751,29,2,9000,15,15300.0
22751,24,2,400,0,800.0
22751,40,1,500,0,500.0
22752,13,1,500,0,500.0
22752,1,2,800,0,1600.0
22753,39,2,1200,0,2400.0
22753,37,1,950,10,855.0
22753,41,3,2500,0,7500.0
22754,41,1,2500,0,2500.0
22755,39,1,1200,0,1200.0
22756,20,2,380,0,760.0
22756,42,1,800,0,800.0
22756,45,1,900,0,900.0
22757,31,2,8000,0,16000.0
22757,9,2,1150,0,2300.0
22758,18,2,400,0,800.0
22758,20,1,380,0,380.0
22759,21,3,380,0,1140.0
22760,27,2,3500,15,5950.0
22760,13,1,500,0,500.0
22761,10,1,950,0,950.0
22761,1,2,800,0,1600.0
22762,30,2,9500,0,19000.0
22762,18,2,400,0,800.0
22763,32,2,7500,0,15000.0
22764,4,1,1000,0,1000.0
22765,33,1,10000,0,10000.0
22765,41,1,2500,0,2500.0
22766,21,1,380,0,380.0
22766,4,1,1000,0,1000.0
22767,36,1,800,0,800.0
22767,11,1,750,10,675.0
22768,40,1,500,5,475.0
22769,8,3,1050,0,3150.0
22770,14,2,450,0,900.0
22771,43,2,1500,0,3000.0
22772,7,2,900,10,1620.0
22772,25,6,330,0,1980.0
22773,31,1,8000,5,7600.0
22773,10,1,950,0,950.0
22774,32,2,7500,0,15000.0
22774,45,1,900,0,900.0
22774,8,1,1050,5,997.5
22775,2,1,950,0,950.0
22775,39,2,1200,0,2400.0
22775,30,4,9500,5,36100.0
22776,21,2,380,0,760.0
22777,37,3,950,0,2850.0
22778,12,3,600,0,1800.0
22779,7,1,900,0,900.0
22779,6,1,1100,15,935.0
22779,19,1,350,0,350.0
22780,19,1,350,0,350.0
22780,2,1,950,0,950.0
22781,13,1,500,10,450.0
22782,23,1,320,0,320.0
22782,11,4,750,0,3000.0
22782,5,1,850,0,850.0
22782,1,1,800,0,800.0
22782,6,2,1100,10,1980.0
22783,39,1,1200,15,1020.0
22783,45,6,900,0,5400.0
22784,43,2,1500,0,3000.0
22784,15,1,800,0,800.0
22785,17,2,280,0,560.0
22786,42,3,800,0,2400.0
22786,28,1,8500,0,8500.0
22786,30,2,9500,15,16150.0
22787,38,2,600,0,1200.0
22787,32,3,7500,0,22500.0
22787,3,3,1200,0,3600.0
22788,44,2,650,0,1300.0
22788,4,6,1000,0,6000.0
22788,8,12,1050,0,12600.0
22788,39,3,1200,0,3600.0
22788,6,2,1100,15,1870.0
22789,26,2,280,0,560.0
22789,18,1,400,5,380.0
22790,9,1,1150,10,1035.0
22791,12,1,600,10,540.0
22791,36,2,800,0,1600.0
22792,28,1,8500,0,8500.0
22792,29,1,9000,0,9000.0
22793,5,12,850,0,10200.0
22793,31,2,8000,0,16000.0
22793,1,1,800,0,800.0
22794,42,1,800,15,680.0
22795,38,3,600,5,1710.0
22795,16,1,350,0,350.0
22796,43,3,1500,0,4500.0
22796,12,1,600,0,600.0
22797,26,1,280,0,280.0
22798,25,1,330,0,330.0
22799,26,1,280,10,252.0
22800,14,1,450,5,427.5
22800,25,1,330,0,330.0
22800,24,1,400,0,400.0
22801,37,6,950,0,5700.0
22801,44,2,650,0,1300.0
22801,11,1,750,0,750.0
22802,41,1,2500,0,2500.0
22803,23,2,320,0,640.0
22804,36,1,800,0,800.0
22805,45,2,900,10,1620.0
22806,19,1,350,0,350.0
22807,8,2,1050,0,2100.0
22807,40,1,500,10,450.0
22807,11,1,750,0,750.0
22808,7,2,900,0,1800.0
22809,12,1,600,0,600.0
22810,24,2,400,15,680.0
22810,3,1,1200,0,1200.0
22810,6,2,1100,0,2200.0
22810,22,3,250,15,637.5
22811,32,3,7500,5,21375.0
22811,33,4,10000,0,40000.0
22812,37,2,950,0,1900.0
22812,12,4,600,0,2400.0
22813,17,2,280,0,560.0
22813,41,1,2500,5,2375.0
22814,33,3,10000,0,30000.0
22815,9,1,1150,0,1150.0
22815,10,1,950,0,950.0
22815,21,3,380,15,969.0
22816,1,1,800,15,680.0
22817,20,3,380,0,1140.0
22817,25,4,330,0,1320.0
22818,29,3,9000,0,27000.0
22818,24,6,400,15,2040.0
22818,36,1,800,5,760.0
22819,7,1,900,0,900.0
22820,42,1,800,0,800.0
22821,19,3,350,0,1050.0
22822,19,2,350,0,700.0
22822,9,3,1150,0,3450.0
22822,10,4,950,15,3230.0
22822,14,1,450,5,427.5
22822,33,2,10000,5,19000.0
22823,28,3,8500,0,25500.0
22823,5,1,850,0,850.0
22824,45,2,900,0,1800.0
22824,7,1,900,0,900.0
22824,44,1,650,0,650.0
22825,45,3,900,0,2700.0
22826,25,1,330,0,330.0
22827,32,2,7500,0,15000.0
22827,43,2,1500,10,2700.0
22828,37,1,950,0,950.0
22828,44,2,650,0,1300.0
22829,28,1,8500,0,8500.0
22829,3,2,1200,15,2040.0
22830,45,1,900,0,900.0
22831,35,1,11000,0,11000.0
22832,13,2,500,0,1000.0
22833,30,3,9500,0,28500.0
22833,40,3,500,0,1500.0
22834,14,4,450,0,1800.0
22834,19,1,350,0,350.0
22835,35,2,11000,0,22000.0
22835,6,1,1100,0,1100.0
22836,32,6,7500,0,45000.0
22836,45,1,900,15,765.0
22836,44,1,650,15,552.5
22836,15,1,800,0,800.0
22837,32,1,7500,10,6750.0
22837,30,1,9500,0,9500.0
22838,17,1,280,5,266.0
22838,10,1,950,0,950.0
22839,3,3,1200,0,3600.0
22840,45,2,900,5,1710.0
22841,12,4,600,0,2400.0
22841,31,1,8000,0,8000.0
22841,9,1,1150,0,1150.0
22842,18,1,400,0,400.0
22842,1,3,800,0,2400.0
22843,41,3,2500,0,7500.0
22843,33,3,10000,0,30000.0
22844,21,1,380,5,361.0
22845,11,1,750,0,750.0
22845,35,1,11000,0,11000.0
22845,4,3,1000,15,2550.0
22845,41,1,2500,0,2500.0
22845,27,3,3500,0,10500.0
22846,19,1,350,5,332.5
22846,43,1,1500,5,1425.0
22846,8,1,1050,0,1050.0
22847,44,4,650,5,2470.0
22847,7,1,900,0,900.0
22847,45,4,900,15,3060.0
22848,32,2,7500,0,15000.0
22849,39,1,1200,0,1200.0
22849,22,2,250,5,475.0
22850,9,1,1150,0,1150.0
22850,12,2,600,15,1020.0
22851,19,1,350,10,315.0
22851,45,2,900,0,1800.0
22852,30,3,9500,15,24225.0
22853,19,6,350,0,2100.0
22853,15,4,800,5,3040.0
22854,16,3,350,0,1050.0
22854,32,1,7500,0,7500.0
22855,37,1,950,0,950.0
22855,6,1,1100,0,1100.0
22856,30,3,9500,0,28500.0
22856,26,2,280,0,560.0
22857,23,1,320,10,288.0
22857,37,1,950,0,950.0
22858,27,4,3500,0,14000.0
22858,16,1,350,10,315.0
22858,32,4,7500,0,30000.0
22859,40,2,500,0,1000.0
22859,38,12,600,15,6120.0
22860,17,1,280,0,280.0
22861,29,3,9000,0,27000.0
22861,20,4,380,0,1520.0
22862,19,3,350,0,1050.0
22862,28,1,8500,5,8075.0
22863,35,1,11000,0,11000.0
22864,23,6,320,5,1824.0
22865,30,1,9500,0,9500.0
22866,23,1,320,0,320.0
22867,14,1,450,0,450.0
22867,31,2,8000,0,16000.0
22868,18,4,400,5,1520.0
22868,23,4,320,0,1280.0
22868,4,2,1000,0,2000.0
22869,29,3,9000,0,27000.0
22870,24,3,400,0,1200.0
22870,27,1,3500,0,3500.0
22870,33,1,10000,0,10000.0
22871,13,2,500,0,1000.0
22871,42,3,800,0,2400.0
22872,43,2,1500,0,3000.0
22873,8,1,1050,0,1050.0
22873,22,1,250,0,250.0
22873,45,4,900,0,3600.0
22874,1,1,800,0,800.0
22875,34,1,9500,0,9500.0
22876,31,1,8000,0,8000.0
22877,22,3,250,0,750.0
22877,42,1,800,0,800.0
22878,23,1,320,0,320.0
22879,44,1,650,0,650.0
22880,3,1,1200,0,1200.0
22880,8,4,1050,0,4200.0
22881,3,2,1200,0,2400.0
22882,27,1,3500,15,2975.0
22882,44,2,650,15,1105.0
22882,19,2,350,0,700.0
22883,33,1,10000,0,10000.0
22884,24,3,400,0,1200.0
22884,9,2,1150,0,2300.0
22884,28,3,8500,0,25500.0
22884,19,1,350,0,350.0
22885,16,1,350,0,350.0
22886,9,1,1150,15,977.5
22887,38,2,600,0,1200.0
22888,30,2,9500,0,19000.0
22888,43,1,1500,0,1500.0
22889,21,2,380,0,760.0
22890,34,3,9500,10,25650.0
22890,32,1,7500,10,6750.0
22891,25,1,330,0,330.0
22891,10,1,950,0,950.0
22892,21,2,380,0,760.0
22892,15,6,800,0,4800.0
22893,36,2,800,10,1440.0
22894,29,3,9000,0,27000.0
22895,26,2,280,0,560.0
22895,39,1,1200,15,1020.0
22896,13,2,500,0,1000.0
22897,41,1,2500,0,2500.0
22898,43,2,1500,0,3000.0
22898,15,1,800,0,800.0
22899,32,3,7500,0,22500.0
22900,4,3,1000,0,3000.0
22901,24,1,400,10,360.0
22902,21,1,380,0,380.0
22902,29,3,9000,0,27000.0
22902,28,6,8500,0,51000.0
22903,39,1,1200,5,1140.0
22903,9,3,1150,15,2932.5
22903,27,2,3500,15,5950.0
22903,25,1,330,10,297.0
22903,23,1,320,5,304.0
22904,36,3,800,0,2400.0
22904,18,1,400,0,400.0
22905,41,1,2500,0,2500.0
22906,26,2,280,5,532.0
22906,23,1,320,0,320.0
22906,15,1,800,0,800.0
22906,8,1,1050,10,945.0
22907,45,1,900,0,900.0
22907,23,2,320,15,544.0
22908,5,2,850,0,1700.0
22909,32,2,7500,0,15000.0
22909,16,1,350,0,350.0
22910,28,3,8500,0,25500.0
22911,33,3,10000,15,25500.0
22911,10,1,950,0,950.0
22911,13,1,500,0,500.0
22912,19,12,350,0,4200.0
22913,1,2,800,10,1440.0
22914,35,1,11000,0,11000.0
22914,1,2,800,0,1600.0
22915,31,1,8000,0,8000.0
22915,4,1,1000,0,1000.0
22915,9,3,1150,5,3277.5
22916,21,1,380,15,323.0
22916,40,12,500,0,6000.0
22917,31,2,8000,0,16000.0
22917,14,3,450,0,1350.0
22918,31,1,8000,0,8000.0
22918,27,1,3500,15,2975.0
22918,24,1,400,0,400.0
22919,2,3,950,15,2422.5
22919,6,2,1100,0,2200.0
22920,24,6,400,5,2280.0
22920,6,3,1100,0,3300.0
22921,27,1,3500,5,3325.0
22921,32,1,7500,0,7500.0
22921,38,1,600,0,600.0
22922,16,1,350,0,350.0
22923,24,1,400,0,400.0
22923,4,2,1000,0,2000.0
22924,38,2,600,0,1200.0
22925,3,2,1200,15,2040.0
22925,9,2,1150,0,2300.0
22925,22,1,250,0,250.0
22926,28,2,8500,0,17000.0
22926,37,2,950,0,1900.0
22927,27,4,3500,15,11900.0
22927,11,1,750,0,750.0
22927,17,1,280,0,280.0
22928,6,1,1100,0,1100.0
22928,36,1,800,5,760.0
22929,2,2,950,10,1710.0
22929,36,4,800,0,3200.0
22930,27,1,3500,0,3500.0
22931,29,2,9000,0,18000.0
22932,1,1,800,0,800.0
22932,12,3,600,0,1800.0
22933,16,2,350,0,700.0
22933,32,3,7500,0,22500.0
22933,5,1,850,0,850.0
22933,43,1,1500,10,1350.0
22933,6,2,1100,5,2090.0
22934,33,1,10000,0,10000.0
22934,26,1,280,15,238.0
22935,27,1,3500,0,3500.0
22935,6,1,1100,5,1045.0
22936,38,1,600,0,600.0
22936,12,1,600,0,600.0
22936,29,1,9000,0,9000.0
22937,9,2,1150,0,2300.0
22937,28,1,8500,0,8500.0
22938,24,1,400,0,400.0
22939,20,4,380,5,1444.0
22939,34,1,9500,0,9500.0
22940,5,3,850,0,2550.0
22940,24,2,400,0,800.0
22941,18,2,400,0,800.0
22942,24,3,400,0,1200.0
22942,17,2,280,0,560.0
22942,35,1,11000,10,9900.0
22942,31,2,8000,0,16000.0
22943,21,1,380,0,380.0
22943,27,1,3500,0,3500.0
22943,43,1,1500,0,1500.0
22943,38,1,600,0,600.0
22944,36,1,800,0,800.0
22944,15,1,800,10,720.0
22945,1,6,800,10,4320.0
22945,20,1,380,0,380.0
22946,16,2,350,0,700.0
22947,9,1,1150,0,1150.0
22947,5,1,850,10,765.0
22948,5,3,850,0,2550.0
22949,35,1,11000,15,9350.0
22949,40,2,500,0,1000.0
22949,41,3,2500,0,7500.0
22949,6,4,1100,0,4400.0
22949,9,1,1150,0,1150.0
22950,32,1,7500,0,7500.0
22950,4,2,1000,0,2000.0
22950,14,2,450,0,900.0
22951,31,1,8000,0,8000.0
22952,8,1,1050,0,1050.0
22952,30,2,9500,15,16150.0
22952,33,3,10000,10,27000.0
22952,13,6,500,10,2700.0
22953,9,2,1150,0,2300.0
22954,34,1,9500,0,9500.0
22954,36,1,800,0,800.0
22954,8,2,1050,0,2100.0
22954,7,2,900,5,1710.0
22955,38,1,600,0,600.0
22956,37,2,950,0,1900.0
22957,29,1,9000,0,9000.0
22958,4,1,1000,0,1000.0
22958,45,1,900,0,900.0
22959,28,2,8500,0,17000.0
22959,2,1,950,0,950.0
22960,20,1,380,0,380.0
22960,35,1,11000,15,9350.0
22961,31,1,8000,0,8000.0
22962,28,1,8500,0,8500.0
22962,29,1,9000,0,9000.0
22963,19,2,350,0,700.0
22964,16,2,350,5,665.0
22964,7,1,900,15,765.0
22965,44,3,650,0,1950.0
22965,19,1,350,0,350.0
22965,25,4,330,0,1320.0
22966,24,1,400,0,400.0
22966,11,1,750,0,750.0
22967,8,1,1050,10,945.0
22967,40,2,500,0,1000.0
22967,39,1,1200,5,1140.0
22968,8,2,1050,0,2100.0
22968,19,2,350,0,700.0
22968,16,1,350,0,350.0
22968,10,1,950,0,950.0
22968,3,3,1200,0,3600.0
22969,33,3,10000,0,30000.0
22970,45,2,900,0,1800.0
22970,19,2,350,0,700.0
22970,23,1,320,0,320.0
22971,24,3,400,0,1200.0
22972,17,1,280,15,238.0
22973,4,2,1000,0,2000.0
22974,14,2,450,0,900.0
22975,27,1,3500,0,3500.0
22976,13,1,500,10,450.0
22976,16,4,350,10,1260.0
22976,35,2,11000,0,22000.0
22976,42,1,800,0,800.0
22977,34,1,9500,0,9500.0
22977,41,1,2500,15,2125.0
22977,3,2,1200,5,2280.0
22978,11,1,750,0,750.0
22979,15,3,800,10,2160.0
22979,6,1,1100,0,1100.0
22980,6,3,1100,15,2805.0
22980,44,3,650,5,1852.5
22980,14,1,450,5,427.5
22980,16,1,350,0,350.0
22981,31,1,8000,0,8000.0
22982,22,1,250,10,225.0
22982,28,3,8500,0,25500.0
22982,13,6,500,0,3000.0
22983,25,1,330,0,330.0
22983,8,2,1050,0,2100.0
22983,28,1,8500,10,7650.0
22984,6,2,1100,5,2090.0
22985,20,1,380,10,342.0
22985,14,3,450,0,1350.0
22985,13,1,500,0,500.0
22986,43,2,1500,0,3000.0
22987,4,1,1000,0,1000.0
22988,26,2,280,5,532.0
22988,29,1,9000,0,9000.0
22989,16,2,350,0,700.0
22990,8,1,1050,0,1050.0
22991,5,2,850,0,1700.0
22991,32,2,7500,0,15000.0
22991,24,2,400,0,800.0
22992,34,1,9500,5,9025.0
22992,10,1,950,0,950.0
22992,17,1,280,0,280.0
22993,35,2,11000,5,20900.0
22993,34,1,9500,0,9500.0
22993,1,1,800,0,800.0
22993,11,2,750,15,1275.0
22993,30,2,9500,0,19000.0
22994,18,1,400,0,400.0
22994,24,4,400,0,1600.0
22994,17,2,280,0,560.0
22994,4,2,1000,0,2000.0
22995,42,2,800,0,1600.0
22995,29,1,9000,0,9000.0
22995,18,3,400,0,1200.0
22996,9,1,1150,0,1150.0
22996,15,1,800,0,800.0
22997,3,1,1200,0,1200.0
22997,26,1,280,0,280.0
22998,35,3,11000,0,33000.0
22999,29,1,9000,0,9000.0
23000,11,1,750,0,750.0
23000,33,2,10000,5,19000.0
23001,26,1,280,0,280.0
23001,34,2,9500,0,19000.0
23002,23,2,320,0,640.0
23003,5,4,850,10,3060.0
23003,44,2,650,0,1300.0
23004,13,3,500,0,1500.0
23005,9,1,1150,0,1150.0
23005,24,1,400,0,400.0
23006,9,1,1150,0,1150.0
23007,14,3,450,0,1350.0
23007,45,6,900,0,5400.0
23008,27,3,3500,0,10500.0
23008,15,1,800,0,800.0
23008,38,1,600,5,570.0
23009,15,2,800,0,1600.0
23009,35,1,11000,0,11000.0
23009,34,3,9500,15,24225.0
23010,5,2,850,5,1615.0
23010,8,1,1050,0,1050.0
23010,19,3,350,5,997.5
23011,45,2,900,0,1800.0
23011,33,1,10000,15,8500.0
23011,16,1,350,0,350.0
23012,7,6,900,0,5400.0
23012,42,1,800,0,800.0
23013,14,1,450,0,450.0
23013,16,3,350,0,1050.0
23014,20,1,380,0,380.0
23015,39,2,1200,10,2160.0
23015,15,1,800,0,800.0
23015,31,1,8000,0,8000.0
23016,33,1,10000,5,9500.0
23016,2,1,950,0,950.0
23016,6,2,1100,0,2200.0
23017,34,2,9500,0,19000.0
23017,7,12,900,0,10800.0
23017,30,2,9500,0,19000.0
23018,30,1,9500,0,9500.0
23018,2,1,950,0,950.0
23018,7,1,900,0,900.0
23019,4,3,1000,0,3000.0
23019,15,3,800,5,2280.0
23020,22,1,250,0,250.0
23021,26,1,280,0,280.0
23021,19,2,350,0,700.0
23021,11,1,750,10,675.0
23021,27,2,3500,15,5950.0
23022,44,3,650,10,1755.0
23022,10,4,950,15,3230.0
23023,1,3,800,0,2400.0
23024,9,2,1150,0,2300.0
23024,8,2,1050,0,2100.0
23024,2,1,950,0,950.0
23025,35,1,11000,0,11000.0
23026,38,1,600,0,600.0
23027,8,1,1050,0,1050.0
23027,25,2,330,0,660.0
23027,42,1,800,0,800.0
23028,9,2,1150,15,1955.0
23029,18,4,400,5,1520.0
23030,1,3,800,0,2400.0
23031,44,3,650,0,1950.0
23031,3,2,1200,0,2400.0
23031,40,1,500,0,500.0
23032,21,1,380,0,380.0
23032,29,1,9000,0,9000.0
23032,20,1,380,5,361.0
23033,39,1,1200,0,1200.0
23033,29,6,9000,0,54000.0
23034,28,1,8500,0,8500.0
23035,17,1,280,0,280.0
23036,33,1,10000,0,10000.0
23037,43,3,1500,0,4500.0
23037,34,1,9500,0,9500.0
23037,39,1,1200,0,1200.0
23038,43,3,1500,15,3825.0
23038,6,1,1100,15,935.0
23039,35,2,11000,0,22000.0
23040,6,1,1100,0,1100.0
23040,15,1,800,0,800.0
23041,5,1,850,0,850.0
23042,29,6,9000,0,54000.0
23042,31,2,8000,10,14400.0
23043,29,1,9000,0,9000.0
23043,17,12,280,10,3024.0
23043,5,1,850,0,850.0
23044,24,3,400,0,1200.0
23044,36,6,800,0,4800.0
23045,40,1,500,0,500.0
23046,37,1,950,5,902.5
23046,39,1,1200,0,1200.0
23046,33,1,10000,0,10000.0
23047,44,4,650,0,2600.0
23048,35,1,11000,15,9350.0
23048,6,2,1100,0,2200.0
23049,20,2,380,0,760.0
23050,8,1,1050,10,945.0
23050,3,2,1200,10,2160.0
23050,20,1,380,0,380.0
23051,28,1,8500,0,8500.0
23052,26,3,280,0,840.0
23052,16,3,350,0,1050.0
23052,41,1,2500,0,2500.0
23053,10,1,950,5,902.5
23054,18,1,400,0,400.0
23054,32,1,7500,0,7500.0
23055,14,1,450,0,450.0
23056,29,1,9000,0,9000.0
23056,45,2,900,0,1800.0
23057,36,1,800,0,800.0
23058,24,1,400,0,400.0
23058,40,1,500,5,475.0
23059,16,1,350,10,315.0
23059,5,3,850,0,2550.0
23059,18,1,400,15,340.0
23060,1,2,800,0,1600.0
23061,31,1,8000,0,8000.0
23061,20,1,380,0,380.0
23061,14,1,450,0,450.0
23062,32,3,7500,0,22500.0
23063,44,2,650,0,1300.0
23063,9,2,1150,0,2300.0
23063,5,1,850,0,850.0
23064,12,2,600,0,1200.0
23064,7,2,900,0,1800.0
23064,30,1,9500,0,9500.0
23065,32,12,7500,0,90000.0
23066,8,2,1050,0,2100.0
23067,39,1,1200,0,1200.0
23068,22,3,250,0,750.0
23069,24,1,400,0,400.0
23069,42,1,800,0,800.0
23070,41,6,2500,10,13500.0
23070,30,2,9500,0,19000.0
23071,42,3,800,5,2280.0
23072,22,2,250,0,500.0
23073,15,2,800,15,1360.0
23073,45,3,900,0,2700.0
23074,16,3,350,0,1050.0
23074,34,1,9500,0,9500.0
23074,2,1,950,0,950.0
23075,10,1,950,0,950.0
23076,14,1,450,5,427.5
23076,4,1,1000,0,1000.0
23077,16,1,350,0,350.0
23077,2,1,950,0,950.0
23077,18,12,400,0,4800.0
23077,42,3,800,15,2040.0
23078,14,2,450,5,855.0
23079,1,1,800,0,800.0
23079,6,4,1100,0,4400.0
23079,4,1,1000,0,1000.0
23079,27,1,3500,5,3325.0
23079,39,1,1200,10,1080.0
23080,22,1,250,0,250.0
23081,12,3,600,0,1800.0
23082,10,1,950,5,902.5
23082,24,1,400,15,340.0
23082,36,3,800,0,2400.0
23083,21,12,380,15,3876.0
23083,6,1,1100,0,1100.0
23083,14,1,450,10,405.0
23083,8,1,1050,0,1050.0
23084,21,3,380,5,1083.0
23084,40,1,500,0,500.0
23085,6,1,1100,15,935.0
23086,36,6,800,10,4320.0
23086,24,1,400,0,400.0
23086,23,1,320,0,320.0
23086,29,1,9000,10,8100.0
23086,15,1,800,5,760.0
23087,9,2,1150,0,2300.0
23087,28,1,8500,15,7225.0
23087,34,1,9500,5,9025.0
23088,30,1,9500,10,8550.0
23088,35,4,11000,0,44000.0
23089,37,1,950,0,950.0
23089,9,1,1150,0,1150.0
23089,20,1,380,0,380.0
23090,43,1,1500,0,1500.0
23090,9,2,1150,0,2300.0
23091,11,3,750,0,2250.0
23092,30,3,9500,0,28500.0
23092,29,1,9000,10,8100.0
23092,28,1,8500,0,8500.0
23093,26,2,280,10,504.0
23094,25,2,330,10,594.0
23094,15,12,800,0,9600.0
23095,10,1,950,0,950.0
23095,4,1,1000,0,1000.0
23095,45,1,900,0,900.0
23095,12,2,600,0,1200.0
23096,3,12,1200,0,14400.0
23096,43,1,1500,10,1350.0
23097,33,2,10000,0,20000.0
23097,36,12,800,5,9120.0
23098,29,2,9000,0,18000.0
